;Horas Presencia Efectiva Subcontratados;Horas Presencia Efectiva ETTs;Horas Formacion Seguridad Propios;Horas Formacion Seguridad ETTs;Accident;wk_position;Age;Severity;Accident_place;Gender_Hombre;T_Turno de mañana;T_Turno de noche;T_Turno de tarde;Age_Entre 30-50;Age_Mayor 50;Age_Menor 30;Tipo_trab_reduced;Acc_Duración Determinada;Acc_ETT;Acc_Indefinido;Acc_Otros
13457;25249.0;42485.0;1419.0;829.0;0;AYUDANTE LONGI005;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13458;0.0;0.0;0.0;0.0;0;Ayudante LONGI004;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
13459;0.0;0.0;0.0;;0;TRASLADOS;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
13460;0.0;0.0;0.0;;0;Flejador LONGI001;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13461;2836.0;2046.0;1212.0;0.0;0;Verlader / Staplerfahrer;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
13462;25249.0;42485.0;1419.0;829.0;0;DESCARGADOR GALVANIZADO;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;ETT;0;1;0;0
13463;25685.0;18303.0;1151.0;152.0;0;Gruista nave 6b zona negro;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
13464;17051.0;211.0;757.0;0.0;0;Staplerfahrer Halle 3;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13465;17051.0;211.0;757.0;0.0;0;Gruista de salida;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13466;25685.0;18303.0;1151.0;152.0;0;maquinista tubos;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Duración Determinada;1;0;0;0
13467;0.0;0.0;0.0;;0;Alimentador de perfiladora;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Duración Determinada;1;0;0;0
13468;0.0;0.0;1500.0;0.0;0;GRUISTA PTA008;Mayor 50;;Mantenimiento;0;0;1;0;0;1;0;Otros;0;0;0;1
13469;0.0;0.0;0.0;;0;Recogedor de cizallas;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
13470;2836.0;2046.0;1212.0;0.0;0;EMABALADOR;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
13471;0.0;0.0;607.0;0.0;0;CHOFER;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13472;2836.0;2046.0;1212.0;0.0;0;Controlador de procesos;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13473;0.0;0.0;0.0;0.0;0;operator on packaging line;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13474;0.0;0.0;607.0;0.0;0;Soldador 001;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Duración Determinada;1;0;0;0
13475;25685.0;18303.0;1151.0;152.0;0;Descargador galvanizado;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13476;4675.0;2625.0;240.0;0.0;0;Press Operators;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;ETT;0;1;0;0
13477;0.0;0.0;0.0;;0;Maquinista Trans003;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
13478;0.0;0.0;0.0;;0;Auxiliar de Laboratorio;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
13479;0.0;0.0;0.0;;0;Maschinenführer 1 Presse 4/6;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13480;0.0;0.0;0.0;;0;CARRETILLERO;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Duración Determinada;1;0;0;0
13481;2836.0;2046.0;1212.0;0.0;0;CHOFER;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13482;25249.0;42485.0;1419.0;829.0;0;Recibidor Línea de 7m;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
13483;0.0;0.0;0.0;0.0;0;GRUISTA EXTERNO;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Duración Determinada;1;0;0;0
13484;25685.0;18303.0;1151.0;152.0;0;Montacarguista;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
13485;2836.0;2046.0;1212.0;0.0;0;Jefe de gestión de Mantenimiento;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
13486;0.0;0.0;0.0;;0;Operator / Stacker Operator;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Duración Determinada;1;0;0;0
13487;17051.0;211.0;757.0;0.0;0;Utillero;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13488;25249.0;42485.0;1419.0;829.0;0;Expediciones, carga de camiones;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13489;25249.0;42485.0;1419.0;829.0;0;.;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13490;25249.0;42485.0;1419.0;829.0;0;Driver for Adam Jones;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;ETT;0;1;0;0
13491;0.0;0.0;0.0;;0;Maschinenführer Presse 7;Menor 30;;Mantenimiento;0;0;0;1;0;0;1;Otros;0;0;0;1
13492;0.0;0.0;0.0;;0;operator;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13493;0.0;0.0;0.0;;0;Montador;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
13494;17051.0;211.0;757.0;0.0;0;soldador/gruista;Mayor 50;;Mantenimiento;0;1;0;0;0;1;0;Indefinido;0;0;1;0
13495;25249.0;42485.0;1419.0;829.0;0;Maschinenführer 1, Presse 3;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
13496;0.0;0.0;0.0;;0;Conductor Toro Hyster;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13497;2836.0;2046.0;1212.0;0.0;0;Director Comercial Planta;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13498;0.0;46113.0;1544.0;0.0;0;Maquinista Trans 003;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
13499;25685.0;18303.0;1151.0;152.0;0;Slitter Operator;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Duración Determinada;1;0;0;0
13500;25249.0;42485.0;1419.0;829.0;0;Montador/auxiliar LONGI003;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13501;0.0;0.0;0.0;;0;No, su puesto habitual es entrada decapado;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13502;0.0;0.0;0.0;0.0;0;GRUISTA - EMBALADOR;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
13503;25249.0;42485.0;1419.0;829.0;0;Bediener Biele-Wender, Halle 8;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13504;0.0;0.0;0.0;;0;galvanized-hanging-handling;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
13505;0.0;0.0;0.0;;0;;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
13506;25249.0;42485.0;1419.0;829.0;0;Packer;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Duración Determinada;1;0;0;0
13507;2836.0;2046.0;1212.0;0.0;0;Maschinenführer 1, Presse 2;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
13508;2836.0;2046.0;1212.0;0.0;0;Soldadura;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;ETT;0;1;0;0
13509;25685.0;18303.0;1151.0;152.0;0;Operador Auxiliar / Montador de árvores de navalhas;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13510;0.0;0.0;1500.0;0.0;0;PERSONAL DE LINEA;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
13511;25249.0;42485.0;1419.0;829.0;0;EMBALADORA LONGI 6;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
13512;0.0;0.0;0.0;0.0;0;MF1 Presse 2;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
13513;25249.0;42485.0;1419.0;829.0;0;Operario de Linea;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13514;25249.0;42485.0;1419.0;829.0;0;Hornero;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13515;4675.0;2625.0;240.0;0.0;0;Electromecánico;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
13516;25685.0;18303.0;1151.0;152.0;0;Operador de montagem de árvores de navalhas / Operador auxiliar;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13517;0.0;0.0;0.0;;0;slitting operator;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13518;0.0;0.0;0.0;;0;AUXILIAR LONGI 3;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
13519;0.0;0.0;0.0;0.0;0;Cargador/descargador;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
13520;25249.0;42485.0;1419.0;829.0;0;Laboratorio de Calidad;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;ETT;0;1;0;0
13521;0.0;0.0;1500.0;0.0;0;road safety;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;ETT;0;1;0;0
13522;25249.0;42485.0;1419.0;829.0;0;Verlader Halle 8;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13523;0.0;46113.0;1544.0;0.0;0;maquinista de robot de soldadura;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13524;0.0;0.0;0.0;;0;Ayudante de perfiladora de Dimeco;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
13525;0.0;0.0;0.0;0.0;0;Cargador zona de negro;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13526;0.0;0.0;0.0;0.0;0;LONGI 5;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Duración Determinada;1;0;0;0
13527;0.0;0.0;0.0;;0;Operador de Embalagem;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13528;25249.0;42485.0;1419.0;829.0;0;Final Product Logistic Operator;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Duración Determinada;1;0;0;0
13529;0.0;0.0;0.0;;0;Carretilleros;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13530;0.0;0.0;0.0;;0;Mitarbeiter Schrottentsorgung;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Indefinido;0;0;1;0
13531;0.0;46113.0;1544.0;0.0;0;Transporte de material acabado;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
13532;25249.0;42485.0;1419.0;829.0;0;Toolmaker;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
13533;0.0;0.0;0.0;;0;Caretillero;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13534;0.0;0.0;1500.0;0.0;0;carretillero;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Duración Determinada;1;0;0;0
13535;0.0;0.0;0.0;;0;Presseneinrichter;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
13536;2836.0;2046.0;1212.0;0.0;0;Soldador 001;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13537;25249.0;42485.0;1419.0;829.0;0;Power Press Op;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13538;0.0;0.0;0.0;;0;Material  Handler / Slitting Operator;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
13539;25249.0;42485.0;1419.0;829.0;0;Maschinenführer 1, Presse 3;Menor 30;;Mantenimiento;0;0;0;1;0;0;1;Indefinido;0;0;1;0
13540;25249.0;42485.0;1419.0;829.0;0;Operador de Recolha de Resíduos;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
13541;0.0;0.0;1500.0;0.0;0;MONTADORA;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Duración Determinada;1;0;0;0
13542;0.0;0.0;0.0;;0;Titular LONGI001;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13543;0.0;0.0;0.0;;0;AUXILIAR TRANS 4;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
13544;25685.0;18303.0;1151.0;152.0;0;OPERARIO LONGI 3;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Duración Determinada;1;0;0;0
13545;0.0;0.0;0.0;;0;Plazmada kesim;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
13546;0.0;0.0;0.0;;0;Gruista/carretillero;Mayor 50;;Mantenimiento;0;0;0;1;0;1;0;Indefinido;0;0;1;0
13547;2836.0;2046.0;1212.0;0.0;0;Cargador/descargador;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;ETT;0;1;0;0
13548;25685.0;18303.0;1151.0;152.0;0;Maschinenführer 1;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
13549;17051.0;211.0;757.0;0.0;0;Cargador descargador;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13550;0.0;0.0;1500.0;0.0;0;Supervisor Produktion;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13551;0.0;0.0;0.0;;0;Tornero ajustador;Mayor 50;;Mantenimiento;0;0;0;1;0;1;0;Otros;0;0;0;1
13552;17051.0;211.0;757.0;0.0;0;Gruista de salida;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13553;0.0;0.0;0.0;;0;alimentador;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13554;0.0;0.0;0.0;0.0;0;Verlader / Staplerfahrer;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13555;2836.0;2046.0;1212.0;0.0;0;Operador Logístico I;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13556;4675.0;2625.0;240.0;0.0;0;Recibidor Línea de 7m;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13557;19528.0;6377.0;262.0;56.0;0;EMBALADOR TRANS002;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
13558;0.0;0.0;0.0;;0;Gruista 6B Negro;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13559;17051.0;211.0;757.0;0.0;0;.;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
13560;0.0;0.0;0.0;;0;Titular LCL;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
13561;0.0;0.0;0.0;;0;DIRECTOR COMERCIAL;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13562;0.0;0.0;0.0;0.0;0;Bobinero;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13563;0.0;0.0;0.0;;0;Kranführer H1 Nord;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
13564;0.0;0.0;607.0;0.0;0;Auxiliar de linea;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
13565;25685.0;18303.0;1151.0;152.0;0;Titular de linea;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13566;25249.0;42485.0;1419.0;829.0;0;Gruista carga nave 6A;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
13567;0.0;0.0;1500.0;0.0;0;OPERADOR DE CARRETILLA;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
13568;25249.0;42485.0;1419.0;829.0;0;Operario de puente grúa;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
13569;0.0;0.0;0.0;;0;plegador;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
13570;2836.0;2046.0;1212.0;0.0;0;AYUDANTE PRENSA002;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Indefinido;0;0;1;0
13571;0.0;0.0;0.0;0.0;0;safety guard;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Duración Determinada;1;0;0;0
13572;0.0;0.0;0.0;;0;Operador auxiliar;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;ETT;0;1;0;0
13573;17051.0;211.0;757.0;0.0;0;Maquinista;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Indefinido;0;0;1;0
13574;25249.0;42485.0;1419.0;829.0;0;Equipo de preparación de montajes;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Indefinido;0;0;1;0
13575;25249.0;42485.0;1419.0;829.0;0;Gruista ácido;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13576;19528.0;6377.0;262.0;56.0;0;GRUISTA LONGI009;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
13577;0.0;0.0;0.0;;0;Maschinenbediener/-einrichter Presse 5;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;ETT;0;1;0;0
13578;0.0;0.0;0.0;;0;占从涛;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
13579;25249.0;42485.0;1419.0;829.0;0;OPERARIO LONGI 05;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
13580;25685.0;18303.0;1151.0;152.0;0;Auszubildender Mechatroniker;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
13581;0.0;0.0;0.0;0.0;0;MONTADOR LONGI005;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
13582;25249.0;42485.0;1419.0;829.0;0;alimentador p5;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13583;0.0;0.0;0.0;0.0;0;Automatenbefüller;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
13584;19528.0;6377.0;262.0;56.0;0;Gruista caldera;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13585;0.0;0.0;0.0;;0;EMBALADORA LONGI 6;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13586;0.0;0.0;0.0;;0;OPERARIO DE LINEA;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13587;0.0;0.0;607.0;0.0;0;operator of packaging;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
13588;0.0;0.0;0.0;;0;Titular Línea Corte Prensa II;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13589;0.0;0.0;0.0;;0;Gruísta;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
13590;0.0;0.0;0.0;0.0;0;Drove the forklift fork the products;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13591;25685.0;18303.0;1151.0;152.0;0;LINEAS DE CORTE LONGITUDINAL;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Duración Determinada;1;0;0;0
13592;25685.0;18303.0;1151.0;152.0;0;Operador Puente-Grúa;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13593;0.0;0.0;0.0;;0;TRASLADOS;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
13594;17051.0;211.0;757.0;0.0;0;Mantenimiento electrico;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
13595;2836.0;2046.0;1212.0;0.0;0;Slitter Operators ;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
13596;0.0;0.0;0.0;0.0;0;Trasladando bobina;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
13597;25249.0;42485.0;1419.0;829.0;0;Maschinenführer 1, Presse 2;Mayor 50;;Mantenimiento;0;1;0;0;0;1;0;Otros;0;0;0;1
13598;25249.0;42485.0;1419.0;829.0;0;worker;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Duración Determinada;1;0;0;0
13599;0.0;0.0;0.0;;0;PROCESOS;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13600;0.0;0.0;0.0;;0;PRENSA002;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
13601;25685.0;18303.0;1151.0;152.0;0;Cargador descargador;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
13602;0.0;0.0;0.0;;0;Mantenimiento electrico;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
13603;0.0;0.0;0.0;;0;/ ;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13604;0.0;0.0;0.0;;0;Maschinenbediener Presse 5;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13605;2836.0;2046.0;1212.0;0.0;0;Titular Prensa 1;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
13606;0.0;0.0;0.0;;0;Titular de Línea;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13607;0.0;0.0;607.0;0.0;0;-;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13608;17051.0;211.0;757.0;0.0;0;Maquinista plasma;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
13609;25249.0;42485.0;1419.0;829.0;0;占从涛;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13610;25249.0;42485.0;1419.0;829.0;0;Alimentador P3;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
13611;17051.0;211.0;757.0;0.0;0;Working on Press;Menor 30;;Mantenimiento;0;0;0;1;0;0;1;Indefinido;0;0;1;0
13612;4675.0;2625.0;240.0;0.0;0;Gruista y limpieza de caldera;Entre 30-50;;Mantenimiento;0;0;0;1;1;0;0;Otros;0;0;0;1
13613;25249.0;42485.0;1419.0;829.0;0;Verpacker Halle 8;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
13614;0.0;0.0;0.0;;0;Maschinenführer 2 Presse 2;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13615;0.0;0.0;0.0;;0;Maquinista plasma;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
13616;17051.0;211.0;757.0;0.0;0;Recogedor de cizallas;Entre 30-50;;Mantenimiento;0;0;0;1;1;0;0;Otros;0;0;0;1
13617;0.0;0.0;0.0;0.0;0;Titular LONGI001;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13618;25685.0;18303.0;1151.0;152.0;0;roll form machine;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Duración Determinada;1;0;0;0
13619;2836.0;2046.0;1212.0;0.0;0;NÃO SE APLICA;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
13620;25685.0;18303.0;1151.0;152.0;0;Titular Corte Termico;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
13621;0.0;0.0;0.0;0.0;0;Gruista de caldera y limpieza de caldera;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;ETT;0;1;0;0
13622;25685.0;18303.0;1151.0;152.0;0;Carretillero galvanizado;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13623;17051.0;211.0;757.0;0.0;0;Incidente sin personas implicadas;Entre 30-50;;Mantenimiento;0;0;1;0;1;0;0;Otros;0;0;0;1
13624;2836.0;2046.0;1212.0;0.0;0;Tool & Die tech from Gestamp working onsite at Gonvauto;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
13625;25249.0;42485.0;1419.0;829.0;0;Caretillero;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
13626;25685.0;18303.0;1151.0;152.0;0;LONGI 5;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;ETT;0;1;0;0
13627;0.0;0.0;1500.0;0.0;0;Gruista/soldador;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13628;25249.0;42485.0;1419.0;829.0;0;Bestücker / Verpacker LONGI001;Entre 30-50;;Mantenimiento;0;0;0;1;1;0;0;Otros;0;0;0;1
13629;0.0;0.0;0.0;;0;sierra de madera;Menor 30;;Mantenimiento;0;0;1;0;0;0;1;ETT;0;1;0;0
13630;17051.0;211.0;757.0;0.0;0;Verpacker Presse 3;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
13631;25685.0;18303.0;1151.0;152.0;0;Kranführer Halle 3;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
13632;0.0;0.0;0.0;;0;Gruista tubos;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13633;0.0;0.0;0.0;;0;galvanized;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
13634;0.0;0.0;0.0;;0;Ferienarbeiter Instandhaltung;Entre 30-50;;Mantenimiento;0;0;1;0;1;0;0;Otros;0;0;0;1
13635;25249.0;42485.0;1419.0;829.0;0;Longi 6;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
13636;25685.0;18303.0;1151.0;152.0;0;toolmaker;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;ETT;0;1;0;0
13637;0.0;0.0;0.0;0.0;0;Gruista de caldera y limpieza de caldera;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
13638;0.0;0.0;0.0;;0;Operador logistico;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
13639;0.0;0.0;0.0;;0;Gruista del ácido;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
13640;0.0;0.0;607.0;0.0;0;Maquinista linea de corte longitudinal;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Duración Determinada;1;0;0;0
