;Codigo accidentado;Turno;Gender;Planta;Tipo accidente;Tipo trabajador;Fabrica;Tecnología;Pais;Horas Presencia Efectiva Subcontratados;Horas Presencia Efectiva ETTs;Horas Formacion Seguridad Propios;Horas Formacion Seguridad ETTs;Accident;wk_position;Age;Severity;Accident_place
6753;;Turno de noche;Hombre;5;Accidente c/b;Prácticas;Arizona;Corte Láser;EEUU;0.0;0.0;0.0;0.0;No;Laser Trumpf;Menor 30;Muy grave;Mantenimiento
6754;;Turno de tarde;Hombre;46;Accidente c/b;Indefinido;Hiasa;Galvanizado Inmersión;España;0.0;167848.0;1300.5;101.5;No;LONGI004;Entre 30-50;Leve;Mantenimiento
6755;;Turno de mañana;Mujer;33;Accidente c/b;Subcontratado;Gonvauto Asturias;Tubos;España;0.0;29316.0;188.0;47.0;No;Descarga galvanizado;Entre 30-50;Leve;Mantenimiento
6756;;Turno de noche;Hombre;19;Accidente s/b;No aplica;Burgos;Recocido;España;25249.0;42484.0;1419.3;830.0999999999999;No;Verpacker Halle 3;Entre 30-50;Grave;Mantenimiento
6757;;Turno de noche;Hombre;28;Accidente c/b;Prácticas;Galicia;Blanking;España;17051.0;211.0;756.3;0.4;No;Maquinista Perfiladora Tubos;Mayor 50;Leve;Mantenimiento
6758;;Turno de noche;Hombre;45;Accidente s/b;Prácticas;Hiasa;Decapado;España;0.0;167848.0;1300.5;101.5;No;Laser Trumpf;Entre 30-50;Grave;Mantenimiento
6759;;Turno de mañana;Hombre;16;Accidente c/b;Indefinido con preaviso;Burgos;Corte Transversal;España;25249.0;42484.0;1419.3;830.0999999999999;No;sierra de madera;Entre 30-50;Grave;Mantenimiento
6760;;Turno de mañana;Hombre;29;Accidente c/b;Indefinido;Galicia;Corte Longitudinal;España;17051.0;211.0;756.3;0.4;No;Pontonero y maquinista TRANS006;Mayor 50;Leve;Mantenimiento
6761;;Turno de noche;Hombre;55;Incidente;No aplica;Hiasa;Sierra;España;0.0;167848.0;1300.5;101.5;No;Operador Logística 2;Menor 30;Muy grave;Mantenimiento
6762;;Turno de tarde;Hombre;2;Accidente c/b;Duración Determinada;Argentina;Corte Longitudinal;Argentina;0.0;0.0;606.5;0.0;No;maquinista lc;Entre 30-50;Grave;Mantenimiento
6763;;Turno de mañana;Hombre;36;Accidente s/b;Prácticas;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;Auxiliar/Montador Longi 7;Mayor 50;Leve;Mantenimiento
6764;;Turno de tarde;Hombre;57;Incidente;Incidente (no aplica);Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;maquinista de robot de soldadura;Mayor 50;Muy grave;Mantenimiento
6765;;Turno de mañana;Hombre;84;Incidente;Indefinido con preaviso;Tarragona;Corte Transversal;España;19528.0;6377.0;262.0;56.3;No;guardrail-road safety;Entre 30-50;Muy grave;Mantenimiento
6766;;Turno de noche;Hombre;4;Accidente c/b;Subcontratado;Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;Ayudante CIZAL008;Mayor 50;Leve;Mantenimiento
6767;;Turno de mañana;Hombre;56;Accidente c/b;Cedidos de otras plantas;Hiasa;Tubos;España;0.0;167848.0;1300.5;101.5;No;Soldador II;Entre 30-50;Grave;Mantenimiento
6768;;Turno de mañana;Hombre;63;Incidente;Prácticas;Loudi;Cizalla;China;0.0;46112.0;1542.9;0.0;No;Preparación del material para el corte en la línea, corte flejado;Entre 30-50;Leve;Mantenimiento
6769;;Turno de noche;Hombre;15;Accidente s/b;Subcontratado;Burgos;Corte Longitudinal;España;25249.0;42484.0;1419.3;830.0999999999999;No;Maschinenführer 2 Presse 2;Entre 30-50;Grave;Mantenimiento
6770;;Turno de mañana;Hombre;26;Accidente c/b;Duración Determinada;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;Embalador;Mayor 50;Grave;Mantenimiento
6771;;Turno de tarde;Hombre;20;Accidente c/b;Cedidos de otras plantas;Burgos;Skinpass;España;25249.0;42484.0;1419.3;830.0999999999999;No;Pontonero y maquinista TRANS006;Mayor 50;Muy grave;Mantenimiento
6772;;Turno de tarde;Hombre;36;Incidente;Prácticas;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;Ayudante LONGI004;Mayor 50;Leve;Mantenimiento
6773;;Turno de noche;Hombre;45;Accidente s/b;Incidente (no aplica);Hiasa;Decapado;España;0.0;167848.0;1300.5;101.5;No;Operador de Logística;Mayor 50;Leve;Mantenimiento
6774;;Turno de noche;Hombre;28;Accidente c/b;Incidente (no aplica);Galicia;Blanking;España;17051.0;211.0;756.3;0.4;No;MF2 LONGI001;Menor 30;Leve;Mantenimiento
6775;;Turno de noche;Hombre;56;Accidente c/b;Prácticas;Hiasa;Tubos;España;0.0;167848.0;1300.5;101.5;No;GRUISTA LONGI004-008+MANTENIMIENTO+MAQUINISTA LONGI008;Mayor 50;Grave;Mantenimiento
6776;;Turno de noche;Hombre;32;Accidente c/b;ETT;Gonvauto Asturias;Sierra;España;0.0;29316.0;188.0;47.0;No;Operario de mantenimiento;Entre 30-50;Grave;Mantenimiento
6777;;Turno de mañana;Hombre;4;Incidente;Duración Determinada;Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;Crane Operator;Menor 30;Grave;Mantenimiento
6778;;Turno de tarde;Mujer;44;Accidente s/b;Indefinido;Hiasa;Corte Transversal;España;0.0;167848.0;1300.5;101.5;No;Lkw Fahrer;Mayor 50;Grave;Mantenimiento
6779;;Turno de tarde;Hombre;33;Incidente;Incidente (no aplica);Gonvauto Asturias;Tubos;España;0.0;29316.0;188.0;47.0;No;OPERADOR CARRETILLA;Mayor 50;Muy grave;Mantenimiento
6780;;Turno de noche;Hombre;43;Accidente s/b;Prácticas;Hiasa;Corte Plasma;España;0.0;167848.0;1300.5;101.5;No;forklift external maintance;Mayor 50;Grave;Mantenimiento
6781;;Turno de mañana;Hombre;53;Accidente c/b;Indefinido con preaviso;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;Montador LONGI001;Mayor 50;Leve;Mantenimiento
6782;;Turno de noche;Hombre;84;Accidente s/b;Incidente (no aplica);Tarragona;Corte Transversal;España;19528.0;6377.0;262.0;56.3;No;linea de manutencion;Entre 30-50;Leve;Mantenimiento
6783;;Turno de noche;Hombre;84;Accidente c/b;Prácticas;Tarragona;Corte Transversal;España;19528.0;6377.0;262.0;56.3;No;Power Press Op;Entre 30-50;Leve;Mantenimiento
6784;;Turno de mañana;Hombre;54;Accidente s/b;Subcontratado;Hiasa;Punzonado;España;0.0;167848.0;1300.5;101.5;No;Working on Press;Entre 30-50;Grave;Mantenimiento
6785;;Turno de tarde;Hombre;33;Accidente s/b;Incidente (no aplica);Gonvauto Asturias;Tubos;España;0.0;29316.0;188.0;47.0;No;Inspector de Calidad;Mayor 50;Leve;Mantenimiento
6786;;Turno de mañana;Mujer;26;Accidente s/b;Prácticas;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;-;Entre 30-50;Grave;Mantenimiento
6787;;Turno de noche;Hombre;15;Accidente s/b;Indefinido;Burgos;Corte Longitudinal;España;25249.0;42484.0;1419.3;830.0999999999999;No;Operario Entrada Decapado M1;Entre 30-50;Leve;Mantenimiento
6788;;Turno de noche;Hombre;36;Accidente s/b;Duración Determinada;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;PROCESOS;Mayor 50;Leve;Mantenimiento
6789;;Turno de noche;Hombre;63;Incidente;Prácticas;Loudi;Cizalla;China;0.0;46112.0;1542.9;0.0;No;Si (empresa externa);Entre 30-50;Leve;Mantenimiento
6790;;Turno de tarde;Hombre;54;Accidente c/b;Prácticas;Hiasa;Punzonado;España;0.0;167848.0;1300.5;101.5;No;alimentador;Entre 30-50;Leve;Mantenimiento
6791;;Turno de mañana;Hombre;18;Accidente c/b;ETT;Burgos;Laminado;España;25249.0;42484.0;1419.3;830.0999999999999;No;Zona de Picos de Nave 3;Menor 30;Leve;Mantenimiento
6792;;Turno de noche;Hombre;25;Accidente c/b;Incidente (no aplica);Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;Director de produccción;Mayor 50;Leve;Mantenimiento
6793;;Turno de mañana;Hombre;27;Incidente;No aplica;Czech;Corte Láser 3D;Rep.Checa;0.0;0.0;0.0;0.0;No;Operario de muestras;Menor 30;Muy grave;Mantenimiento
6794;;Turno de mañana;Hombre;53;Accidente s/b;Prácticas;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;Maquinista tubos;Entre 30-50;Grave;Mantenimiento
6795;;Turno de mañana;Hombre;54;Accidente c/b;Prácticas;Hiasa;Punzonado;España;0.0;167848.0;1300.5;101.5;No;Mechatroniker;Mayor 50;Grave;Mantenimiento
6796;;Turno de noche;Mujer;56;Accidente c/b;Prácticas;Hiasa;Tubos;España;0.0;167848.0;1300.5;101.5;No;responsible for the shift;Entre 30-50;Grave;Mantenimiento
6797;;Turno de mañana;Hombre;14;Incidente;No aplica;Burgos;Cizalla;España;25249.0;42484.0;1419.3;830.0999999999999;No;GRUISTA;Entre 30-50;Leve;Mantenimiento
6798;;Turno de mañana;Hombre;57;Incidente;Duración Determinada;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;Maestro;Mayor 50;Grave;Mantenimiento
6799;;Turno de noche;Hombre;46;Accidente c/b;Prácticas;Hiasa;Galvanizado Inmersión;España;0.0;167848.0;1300.5;101.5;No;EMBALADORA015;Mayor 50;Grave;Mantenimiento
6800;;Turno de mañana;Hombre;30;Accidente s/b;No aplica;Galicia;Corte Transversal;España;17051.0;211.0;756.3;0.4;No;Maschinenführer 2 Presse 1;Menor 30;Grave;Mantenimiento
6801;;Turno de mañana;Hombre;53;Incidente;Subcontratado;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;Grúa de salida;Entre 30-50;Leve;Mantenimiento
6802;;Turno de mañana;Hombre;16;Incidente;Duración Determinada;Burgos;Corte Transversal;España;25249.0;42484.0;1419.3;830.0999999999999;No;Presseneinrichter;Mayor 50;Grave;Mantenimiento
6803;;Turno de noche;Hombre;20;Accidente c/b;No aplica;Burgos;Skinpass;España;25249.0;42484.0;1419.3;830.0999999999999;No;Soldador 001;Menor 30;Leve;Mantenimiento
6804;;Turno de tarde;Hombre;16;Accidente c/b;Subcontratado;Burgos;Corte Transversal;España;25249.0;42484.0;1419.3;830.0999999999999;No;shift manager;Entre 30-50;Grave;Mantenimiento
6805;;Turno de noche;Hombre;4;Incidente;Cedidos de otras plantas;Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;Alimentador de perfiladora;Menor 30;Leve;Mantenimiento
6806;;Turno de tarde;Mujer;16;Accidente c/b;Prácticas;Burgos;Corte Transversal;España;25249.0;42484.0;1419.3;830.0999999999999;No;Entrada Decapado M1;Mayor 50;Leve;Mantenimiento
6807;;Turno de mañana;Hombre;25;Incidente;Duración Determinada;Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;Carretillero;Entre 30-50;Grave;Mantenimiento
6808;;Turno de mañana;Hombre;7;Accidente c/b;No aplica;Barcelona;Cizalla;España;25684.5;18302.3;1150.6;151.5;No;Red Bud Blanking Line;Mayor 50;Grave;Mantenimiento
6809;;Turno de mañana;Hombre;29;Accidente s/b;Prácticas;Galicia;Corte Longitudinal;España;17051.0;211.0;756.3;0.4;No;Embalaje del material en la línea de embalaje, cliente: Hydrapres S.A;Menor 30;Leve;Mantenimiento
6810;;Turno de mañana;Hombre;27;Incidente;Indefinido con preaviso;Czech;Corte Láser 3D;Rep.Checa;0.0;0.0;0.0;0.0;No;Desmontaje de la herramienta después de la producción de la línea 1 para colocarla en el almacén de matrices – matriz núm. 26;Entre 30-50;Muy grave;Mantenimiento
6811;;Turno de noche;Hombre;27;Accidente c/b;ETT;Czech;Corte Láser 3D;Rep.Checa;0.0;0.0;0.0;0.0;No;LONGI009;Entre 30-50;Leve;Mantenimiento
6812;;Turno de mañana;Hombre;36;Accidente c/b;Prácticas;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;responsible for the shift;Entre 30-50;Muy grave;Mantenimiento
6813;;Turno de noche;Hombre;25;Accidente c/b;Cedidos de otras plantas;Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;galvanized - hanger;Entre 30-50;Grave;Mantenimiento
6814;;Turno de tarde;Hombre;36;Incidente;ETT;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;Red Bud Blanking Line;Mayor 50;Muy grave;Mantenimiento
6815;;Turno de mañana;Hombre;27;Accidente c/b;Indefinido con preaviso;Czech;Corte Láser 3D;Rep.Checa;0.0;0.0;0.0;0.0;No;ayudante de longitudinal;Entre 30-50;Grave;Mantenimiento
6816;;Turno de mañana;Mujer;19;Accidente c/b;Incidente (no aplica);Burgos;Recocido;España;25249.0;42484.0;1419.3;830.0999999999999;No;material carrying-plasma;Entre 30-50;Muy grave;Mantenimiento
6817;;Turno de tarde;Hombre;16;Incidente;Incidente (no aplica);Burgos;Corte Transversal;España;25249.0;42484.0;1419.3;830.0999999999999;No;store-keeper;Mayor 50;Muy grave;Mantenimiento
6818;;Turno de noche;Hombre;55;Accidente c/b;Indefinido;Hiasa;Sierra;España;0.0;167848.0;1300.5;101.5;No;Carretillera;Mayor 50;Grave;Mantenimiento
6819;;Turno de tarde;Hombre;30;Accidente s/b;ETT;Galicia;Corte Transversal;España;17051.0;211.0;756.3;0.4;No;Auxiliar Trans 4;Entre 30-50;Grave;Mantenimiento
6820;;Turno de noche;Hombre;53;Accidente s/b;Indefinido;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;Operario Puente Grúa;Mayor 50;Leve;Mantenimiento
6821;;Turno de noche;Hombre;43;Accidente s/b;No aplica;Hiasa;Corte Plasma;España;0.0;167848.0;1300.5;101.5;No;empaquetadora/ flejado;Menor 30;Leve;Mantenimiento
6822;;Turno de mañana;Hombre;13;Incidente;Indefinido con preaviso;Burgos;Blanking;España;25249.0;42484.0;1419.3;830.0999999999999;No;Conductor Tren;Entre 30-50;Leve;Mantenimiento
6823;;Turno de mañana;Hombre;15;Accidente c/b;Indefinido;Burgos;Corte Longitudinal;España;25249.0;42484.0;1419.3;830.0999999999999;No;Maquinista Trans 003;Mayor 50;Grave;Mantenimiento
6824;;Turno de noche;Hombre;47;Incidente;ETT;Hiasa;Laminado;España;0.0;167848.0;1300.5;101.5;No;EMBALAJE  T1;Mayor 50;Muy grave;Mantenimiento
6825;;Turno de mañana;Hombre;44;Incidente;Incidente (no aplica);Hiasa;Corte Transversal;España;0.0;167848.0;1300.5;101.5;No;Embal480;Menor 30;Muy grave;Mantenimiento
6826;;Turno de mañana;Hombre;26;Accidente s/b;Indefinido con preaviso;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;maquinista de robot de soldadura;Menor 30;Muy grave;Mantenimiento
6827;;Turno de tarde;Hombre;18;Accidente c/b;Indefinido;Burgos;Laminado;España;25249.0;42484.0;1419.3;830.0999999999999;No;customer;Mayor 50;Grave;Mantenimiento
6828;;Turno de tarde;Hombre;32;Accidente s/b;Subcontratado;Gonvauto Asturias;Sierra;España;0.0;29316.0;188.0;47.0;No;Weighbridge Operator;Menor 30;Grave;Mantenimiento
6829;;Turno de mañana;Hombre;26;Incidente;ETT;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;Reemplazo de herramienta en la línea de corte transversal PRENS002;Menor 30;Muy grave;Mantenimiento
6830;;Turno de mañana;Hombre;57;Accidente s/b;Indefinido;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;Fahrer Räumfahrzeug;Entre 30-50;Grave;Mantenimiento
6831;;Turno de mañana;Hombre;18;Incidente;Incidente (no aplica);Burgos;Laminado;España;25249.0;42484.0;1419.3;830.0999999999999;No;Instandhalter;Entre 30-50;Leve;Mantenimiento
6832;;Turno de noche;Hombre;41;Accidente c/b;Indefinido con preaviso;Hiasa;Corte Láser;España;0.0;167848.0;1300.5;101.5;No;Mantenimiento;Entre 30-50;Muy grave;Mantenimiento
6833;;Turno de noche;Hombre;35;Accidente s/b;Cedidos de otras plantas;Gonvauto Barcelona;Corte Transversal;España;72495.20000000001;21968.3;587.0;0.0;No;.;Entre 30-50;Leve;Mantenimiento
6834;;Turno de tarde;Hombre;1;Accidente s/b;Duración Determinada;Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;team leader;Entre 30-50;Muy grave;Mantenimiento
6835;;Turno de tarde;Hombre;4;Incidente;Indefinido;Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;OPERARIO TREN DE TROQUELADO;Mayor 50;Leve;Mantenimiento
6836;;Turno de noche;Hombre;25;Accidente c/b;Prácticas;Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;Kranführer Halle 1 Nord;Entre 30-50;Grave;Mantenimiento
6837;;Turno de noche;Mujer;1;Accidente s/b;Subcontratado;Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;LONGI002;Mayor 50;Leve;Mantenimiento
6838;;Turno de tarde;Hombre;30;Accidente c/b;Incidente (no aplica);Galicia;Corte Transversal;España;17051.0;211.0;756.3;0.4;No;LCP 02;Mayor 50;Grave;Mantenimiento
6839;;Turno de tarde;Mujer;14;Incidente;ETT;Burgos;Cizalla;España;25249.0;42484.0;1419.3;830.0999999999999;No;Weighbridge Operator;Entre 30-50;Grave;Mantenimiento
6840;;Turno de noche;Hombre;5;Incidente;Indefinido con preaviso;Arizona;Corte Láser;EEUU;0.0;0.0;0.0;0.0;No;Maschinenführer 1 Presse 1;Mayor 50;Grave;Mantenimiento
6841;;Turno de mañana;Hombre;25;Accidente s/b;No aplica;Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;Operating the portalcrane;Entre 30-50;Grave;Mantenimiento
6842;;Turno de noche;Hombre;26;Accidente s/b;Cedidos de otras plantas;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;Staplerfahrerin;Menor 30;Grave;Mantenimiento
6843;;Turno de mañana;Hombre;16;Accidente s/b;Subcontratado;Burgos;Corte Transversal;España;25249.0;42484.0;1419.3;830.0999999999999;No;Traslado de bobinas del almacén de materia prima para su corte en la línea transversal PRENS002;Entre 30-50;Grave;Mantenimiento
6844;;Turno de noche;Hombre;28;Accidente c/b;No aplica;Galicia;Blanking;España;17051.0;211.0;756.3;0.4;No;Slitter Operators ;Menor 30;Muy grave;Mantenimiento
6845;;Turno de tarde;Hombre;32;Accidente c/b;Prácticas;Gonvauto Asturias;Sierra;España;0.0;29316.0;188.0;47.0;No;Slitter Operator;Entre 30-50;Grave;Mantenimiento
6846;;Turno de tarde;Hombre;20;Accidente c/b;ETT;Burgos;Skinpass;España;25249.0;42484.0;1419.3;830.0999999999999;No;Empaquetador en formación;Mayor 50;Grave;Mantenimiento
6847;;Turno de noche;Hombre;6;Accidente s/b;Incidente (no aplica);Arizona;Tubos;EEUU;0.0;0.0;0.0;0.0;No;welding for polygon;Entre 30-50;Muy grave;Mantenimiento
6848;;Turno de tarde;Hombre;19;Accidente c/b;Duración Determinada;Burgos;Recocido;España;25249.0;42484.0;1419.3;830.0999999999999;No;Puente Grua Galvanizado;Entre 30-50;Muy grave;Mantenimiento
6849;;Turno de noche;Hombre;36;Accidente c/b;Subcontratado;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;Lkw-Fahrer von Veolia-Umweltservice (extern);Entre 30-50;Leve;Mantenimiento
6850;;Turno de mañana;Hombre;41;Accidente s/b;Incidente (no aplica);Hiasa;Corte Láser;España;0.0;167848.0;1300.5;101.5;No;Power Press Op;Mayor 50;Grave;Mantenimiento
6851;;Turno de tarde;Hombre;32;Incidente;Subcontratado;Gonvauto Asturias;Sierra;España;0.0;29316.0;188.0;47.0;No;Longi 1;Mayor 50;Grave;Mantenimiento
6852;;Turno de noche;Hombre;19;Accidente c/b;ETT;Burgos;Recocido;España;25249.0;42484.0;1419.3;830.0999999999999;No;Soldador 001;Menor 30;Grave;Mantenimiento
6853;;Turno de noche;Hombre;6;Incidente;Prácticas;Arizona;Tubos;EEUU;0.0;0.0;0.0;0.0;No;Maschinenführer 1;Entre 30-50;Muy grave;Mantenimiento
6854;;Turno de tarde;Hombre;53;Accidente s/b;ETT;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;Drove the forklift fork the products;Entre 30-50;Grave;Mantenimiento
6855;;Turno de tarde;Hombre;33;Accidente c/b;Indefinido con preaviso;Gonvauto Asturias;Tubos;España;0.0;29316.0;188.0;47.0;No;Montador LONGI003;Entre 30-50;Muy grave;Mantenimiento
6856;;Turno de tarde;Hombre;27;Accidente s/b;ETT;Czech;Corte Láser 3D;Rep.Checa;0.0;0.0;0.0;0.0;No;Desmontaje de la herramienta después de la producción de la línea 1 para colocarla en el almacén de matrices – matriz núm. 26;Mayor 50;Grave;Mantenimiento
6857;;Turno de tarde;Hombre;28;Accidente c/b;Indefinido;Galicia;Blanking;España;17051.0;211.0;756.3;0.4;No;Titular prensa;Menor 30;Muy grave;Mantenimiento
6858;;Turno de mañana;Mujer;56;Accidente c/b;Indefinido;Hiasa;Tubos;España;0.0;167848.0;1300.5;101.5;No;Flejado y Embalado;Entre 30-50;Muy grave;Mantenimiento
6859;;Turno de noche;Hombre;16;Accidente c/b;Cedidos de otras plantas;Burgos;Corte Transversal;España;25249.0;42484.0;1419.3;830.0999999999999;No;Anlagenführer Laser 5;Entre 30-50;Grave;Mantenimiento
6860;;Turno de mañana;Hombre;53;Incidente;Prácticas;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;Descarga galvanizado;Entre 30-50;Leve;Mantenimiento
6861;;Turno de tarde;Hombre;53;Accidente s/b;Incidente (no aplica);Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;Staplerfahrer Halle 8;Menor 30;Grave;Mantenimiento
6862;;Turno de noche;Hombre;1;Accidente c/b;Prácticas;Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;Soldador 001;Menor 30;Leve;Mantenimiento
6863;;Turno de tarde;Hombre;57;Accidente c/b;Subcontratado;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;Nacharbeiter;Mayor 50;Leve;Mantenimiento
6864;;Turno de noche;Hombre;84;Incidente;ETT;Tarragona;Corte Transversal;España;19528.0;6377.0;262.0;56.3;No;Gruista de entrada;Entre 30-50;Grave;Mantenimiento
6865;;Turno de tarde;Hombre;12;Incidente;ETT;Barcelona;Skinpass;España;25684.5;18302.3;1150.6;151.5;No;CARRETILLERO;Entre 30-50;Grave;Mantenimiento
6866;;Turno de noche;Hombre;41;Accidente c/b;Cedidos de otras plantas;Hiasa;Corte Láser;España;0.0;167848.0;1300.5;101.5;No;GRUISTA DE CALDERA Y OPERARIOS DE LIMPIEZA;Mayor 50;Muy grave;Mantenimiento
6867;;Turno de mañana;Hombre;20;Incidente;Incidente (no aplica);Burgos;Skinpass;España;25249.0;42484.0;1419.3;830.0999999999999;No;Prozessoptimierer;Entre 30-50;Muy grave;Mantenimiento
6868;;Turno de mañana;Hombre;4;Accidente s/b;Indefinido con preaviso;Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;CARPINTERIA;Entre 30-50;Grave;Mantenimiento
6869;;Turno de mañana;Mujer;12;Accidente s/b;Indefinido con preaviso;Barcelona;Skinpass;España;25684.5;18302.3;1150.6;151.5;No;MF2 LONGI001;Entre 30-50;Grave;Mantenimiento
6870;;Turno de noche;Hombre;26;Incidente;Incidente (no aplica);Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;assembler of circular knives;Menor 30;Leve;Mantenimiento
6871;;Turno de noche;Hombre;6;Accidente c/b;Indefinido con preaviso;Arizona;Tubos;EEUU;0.0;0.0;0.0;0.0;No;Auxiliar/Montador Longi 7;Entre 30-50;Leve;Mantenimiento
6872;;Turno de mañana;Hombre;84;Accidente c/b;No aplica;Tarragona;Corte Transversal;España;19528.0;6377.0;262.0;56.3;No;Slitting Operator;Mayor 50;Muy grave;Mantenimiento
6873;;Turno de mañana;Hombre;28;Accidente c/b;Prácticas;Galicia;Blanking;España;17051.0;211.0;756.3;0.4;No;Operario de montacarga;Menor 30;Grave;Mantenimiento
6874;;Turno de noche;Hombre;12;Accidente s/b;Prácticas;Barcelona;Skinpass;España;25684.5;18302.3;1150.6;151.5;No;Red Bud Blanking Line;Menor 30;Leve;Mantenimiento
6875;;Turno de tarde;Hombre;1;Accidente c/b;Subcontratado;Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;AYUDANTE PRENS001;Mayor 50;Leve;Mantenimiento
6876;;Turno de mañana;Hombre;32;Accidente c/b;Subcontratado;Gonvauto Asturias;Sierra;España;0.0;29316.0;188.0;47.0;No;Empaquetador tubos;Mayor 50;Leve;Mantenimiento
6877;;Turno de mañana;Hombre;26;Incidente;Indefinido;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;Mecanico;Mayor 50;Leve;Mantenimiento
